0	0.0	0.4321134951363844	0.17528856569228968	0.05
1	0.0	0.6822727535876523	0.12953301732990136	0.1
2	0.0	0.8974382265959319	0.02979892260674301	0.15000000000000002
3	1.0	0.22732737351563237	0.6712277414269906	0.05
4	1.0	0.592751482220185	0.6723528811034217	0.1
5	1.0	1.0529216213461297	0.7729760829558302	0.15000000000000002
6	1.0	1.32782990866535	0.7371832931778317	0.2
7	1.0	1.5365799830719067	0.7953455522917661	0.25
8	2.0	0.605206187258826	0.6940361695302537	0.05
9	2.0	0.8845347466788738	0.4912193600662067	0.1
10	2.0	1.2803885359564016	0.408595482593329	0.15000000000000002
11	3.0	0.3133520894997832	0.5905866149339037	0.05
12	3.0	0.5741953839093936	0.7100576529679351	0.1
13	4.0	0.62040069685813	0.3167949175048259	0.05
14	4.0	0.6977813645214929	0.20537347240307224	0.1
15	4.0	0.8727702952955587	0.16113481465337773	0.15000000000000002
16	5.0	0.8192858445345315	0.4500964000938845	0.05
17	5.0	1.1115269083626163	0.5207591389418819	0.1
18	6.0	0.3714246952724741	0.2038253889946996	0.05
19	6.0	0.5930937278987891	0.11837846836663377	0.1
20	6.0	0.7892146899891317	0.1088734960120528	0.15000000000000002
21	6.0	1.0415055412341705	0.07432624120929218	0.2
22	6.0	1.2174481700467177	0.03266010120186006	0.25
23	6.0	1.5967024075439689	0.04010402226474401	0.3
24	6.0	1.8594551261625787	-0.0895344161887051	0.35000000000000003
25	6.0	2.271289302840978	-0.11180321324769389	0.4
26	6.0	2.3285272483738653	-0.1780622400913648	0.45
27	6.0	2.598310506162783	-0.37293219110315806	0.5
28	7.0	0.1829988337373737	0.9326319316434557	0.05
29	7.0	0.35163594092341377	0.9701695248316714	0.1
30	8.0	0.35189223295916106	0.6401516846008374	0.05
31	8.0	0.5747282440941891	0.7413007168422096	0.1
32	9.0	0.060055416049744514	0.7983342425610865	0.05
33	9.0	0.13252433094138102	0.7490774449078509	0.1
34	9.0	0.4658038610800871	0.8335125239178873	0.15000000000000002
35	9.0	0.561980568253929	0.899520914066509	0.2
36	9.0	0.8150410693609045	0.8956206323444729	0.25
37	9.0	1.0213120926772508	0.9754486353537439	0.3
38	9.0	1.2424343918792244	0.8261883367863171	0.35000000000000003
39	9.0	1.5219124055206772	0.8452441921629833	0.4
40	9.0	1.8933961464538027	0.8025043431211417	0.45
41	9.0	2.0531050731300913	0.5166714493997713	0.5
42	9.0	2.3721463128868505	0.4578621158419243	0.55
43	10.0	0.3533535649296672	0.08999856192048183	0.05
44	10.0	0.675410170329966	0.08659079579552915	0.1
45	11.0	0.7315236939545133	0.6559690462715672	0.05
46	11.0	1.0070996392727096	0.47490592885669225	0.1
47	12.0	0.38787148755231593	0.11423134734236051	0.05
48	12.0	0.632576060706105	0.16905199244307087	0.1
49	12.0	0.8040701191536958	0.03343769311443462	0.15000000000000002
50	13.0	0.43794850285894693	0.31961301390942476	0.05
51	13.0	0.6934216332260943	0.42140004285891214	0.1
52	13.0	0.9721055969367403	0.44338964617592574	0.15000000000000002
53	13.0	1.2776934521719383	0.5453407586193791	0.2
54	14.0	0.7938672418391943	0.7193931551954026	0.05
55	14.0	1.1255296572346825	0.7761773742851281	0.1
56	14.0	1.489013140904981	0.8881449581691381	0.15000000000000002
57	14.0	1.6486191719251864	1.1123091916473484	0.2
58	14.0	1.8226376415912324	1.1563388810751032	0.25
59	14.0	2.023933511041115	1.2114659704077486	0.3
60	14.0	2.3541597667556435	1.2775319206412417	0.35000000000000003
61	15.0	0.3470638036350939	0.9120237309980479	0.05
62	15.0	0.779016487739679	0.9257113642412651	0.1
63	15.0	1.287694395563587	1.0455975925177374	0.15000000000000002
64	15.0	1.5619298139347764	1.065390150455363	0.2
65	15.0	1.5592707733554145	1.250405366367182	0.25
66	15.0	1.7006169935218123	1.3483476337053573	0.3
67	16.0	0.3005937098766803	0.18536097792569273	0.05
68	16.0	0.4639912642134274	0.006209333850649867	0.1
69	16.0	0.8104053484346366	0.02901370780649094	0.15000000000000002
70	16.0	1.0917267553710306	-0.13344137543431966	0.2
71	17.0	0.007402469636938025	0.11843243905393852	0.05
72	17.0	0.1395633504958097	0.14777305632074691	0.1
73	17.0	0.18004385669577114	0.14300202115186728	0.15000000000000002
74	17.0	0.3512546536411062	0.1742690510538956	0.2
75	17.0	0.6064806478440543	0.2351224500543843	0.25
76	17.0	0.7505703054747075	0.3260009851716046	0.3
77	17.0	1.0734598229989518	0.41031591091549996	0.35000000000000003
78	17.0	1.2810293551521015	0.3473925631634759	0.4
79	17.0	1.5344962574211878	0.48239102851450744	0.45
80	17.0	1.8827714566375184	0.5672446350168964	0.5
81	17.0	2.190439525701061	0.6370659585873663	0.55
82	17.0	2.3478263521234797	0.5079584522154472	0.6000000000000001
83	17.0	2.75905369923776	0.4527659325761442	0.6500000000000001
84	17.0	2.9239725639896745	0.5261366733147708	0.7000000000000001
85	17.0	3.204082632206771	0.48520453115475787	0.7500000000000001
86	17.0	3.4403074659906627	0.40577575025305307	0.8
87	17.0	3.806083648298095	0.2607235780973411	0.8500000000000001
88	17.0	4.096593840198325	0.3477888928573135	0.9000000000000001
89	18.0	0.36826417869011085	0.09216770703410415	0.05
90	18.0	0.655463205660623	0.09573669814079434	0.1
91	18.0	0.9939817487170375	-0.0013538220052591032	0.15000000000000002
92	18.0	1.2600027442815058	0.06979044633793642	0.2
93	18.0	1.4558735471027198	0.2454628910247611	0.25
94	18.0	1.71970204202905	0.2007790928599798	0.3
95	18.0	1.9922581761382652	0.24471716233739288	0.35000000000000003
96	18.0	2.266417663493987	0.1934813853077768	0.4
97	18.0	2.5447407693961166	0.1866928244855995	0.45
98	18.0	3.097253226019156	0.073441044247596	0.5
99	18.0	3.4555120102812795	-0.04050565676257911	0.55
100	19.0	0.1573783106654083	0.11982240345653772	0.05
101	19.0	0.16806048549964642	0.13214544173305282	0.1
102	19.0	0.43306121232662514	0.24420764525788607	0.15000000000000002
